k;alpha;nPayments;End Epoch;DeployGas;StartConfirmGas;MaxConfirmGas;MinConfirmGas;PayGas
100;20;43;Yes;6558429;4374991;65056;50056;2097442
100;20;44;No;6558429;1922849;65056;50056;1070011
100;20;44;Yes;6558429;4417071;65056;50056;2109372
100;20;45;No;6558429;1964903;65056;50056;1081941
100;20;45;Yes;6558429;4459127;65056;50056;2121302
100;20;46;No;6558429;2006982;65056;50056;1093871
100;20;46;Yes;6558429;4501207;65056;50056;2133232
100;20;47;No;6558429;2049049;65056;50056;1105801
100;20;47;Yes;6558429;4543274;65056;50056;2145162
100;20;48;No;6558429;2091116;65056;50056;1117731
100;20;48;Yes;6558429;4585342;65056;50056;2157092
100;20;49;No;6558429;2133171;65056;50056;1129661
100;20;49;Yes;6558429;4627398;65056;50056;2169022
100;20;50;No;6558429;2175238;65056;50056;1141591
100;20;50;Yes;6558429;4669466;65056;50056;2180952
100;20;51;No;6558429;2217280;65056;50056;1153521
100;20;51;Yes;6558429;4711510;65056;50056;2192882
100;20;52;No;6558429;2259359;65056;50056;1165451
100;20;52;Yes;6558429;4753589;65056;50056;2204812
100;20;53;No;6558429;2301414;65056;50056;1177381
100;20;53;Yes;6558429;4795645;65056;50056;2216742
100;20;54;No;6558429;2343493;65056;50056;1189311
100;20;54;Yes;6558429;4837725;65056;50056;2228672
100;20;55;No;6558429;2385560;65056;50056;1201241
100;20;55;Yes;6558429;4879793;65056;50056;2240602
100;20;56;No;6558429;2427615;65056;50056;1213171
100;20;56;Yes;6558429;4921849;65056;50056;2252532
100;20;57;No;6558429;2469670;65056;50056;1225101
100;20;57;Yes;6558429;4963905;65056;50056;2264462
100;20;58;No;6558429;2511749;65056;50056;1237031
100;20;58;Yes;6558429;5005985;65056;50056;2276392
100;20;59;No;6558429;2553804;65056;50056;1248961
100;20;59;Yes;6558429;5048041;65056;50056;2288322
100;20;60;No;6558429;2595871;65056;50056;1260891
100;20;60;Yes;6558429;5090109;65056;50056;2300252
100;20;61;No;6558429;2637926;65056;50056;1272821
100;20;61;Yes;6558429;5132165;65056;50056;2312182
100;20;62;No;6558429;2680005;65056;50056;1284751
100;20;62;Yes;6558429;5174245;65056;50056;2324112
100;20;63;No;6558429;2722072;65056;50056;1296681
100;20;63;Yes;6558429;5216313;65056;50056;2336042
100;20;64;No;6558429;2764139;65056;50056;1308611
100;20;64;Yes;6558429;5258381;65056;50056;2347972
100;20;65;No;6558429;2806182;65056;50056;1320541
100;20;65;Yes;6558429;5300425;65056;50056;2359902
100;20;66;No;6558429;2848261;65056;50056;1332471
100;20;66;Yes;6558429;5342505;65056;50056;2371832
100;20;67;No;6558429;2890317;65056;50056;1344401
100;20;67;Yes;6558429;5384561;65056;50056;2383762
100;20;68;No;6558429;2932396;65056;50056;1356331
100;20;68;Yes;6558429;5426641;65056;50056;2395692
100;20;69;No;6558429;2974451;65056;50056;1368261
100;20;69;Yes;6558429;5468697;65056;50056;2407622
100;20;70;No;6558429;3016530;65056;50056;1380191
100;20;70;Yes;6558429;5510777;65056;50056;2419552
100;20;71;No;6558429;3058597;65056;50056;1392121
100;20;71;Yes;6558429;5552845;65056;50056;2431482
100;20;72;No;6558429;3100664;65056;50056;1404051
100;20;72;Yes;6558429;5594913;65056;50056;2443412
100;20;73;No;6558429;3142720;65056;50056;1415981
100;20;73;Yes;6558429;5636969;65056;50056;2455342
100;20;74;No;6558429;3184799;65056;50056;1427911
100;20;74;Yes;6558429;5679050;65056;50056;2467272
100;20;75;No;6558429;3226854;65056;50056;1439841
100;20;75;Yes;6558429;5721106;65056;50056;2479202
100;20;76;No;6558429;3268921;65056;50056;1451771
100;20;76;Yes;6558429;5763174;65056;50056;2491132
100;20;77;No;6558429;3310977;65056;50056;1463701
100;20;77;Yes;6558429;5805230;65056;50056;2503062
100;20;78;No;6558429;3353056;65056;50056;1475631
100;20;78;Yes;6558429;5847310;65056;50056;2514992
100;20;79;No;6558429;3395123;65056;50056;1487561
100;20;79;Yes;6558429;5889379;65056;50056;2526922
100;20;80;No;6558429;3437191;65056;50056;1499491
100;20;80;Yes;6558429;5931447;65056;50056;2538852
100;20;81;No;6558429;3479246;65056;50056;1511421
100;20;81;Yes;6558429;5973503;65056;50056;2550782
100;20;82;No;6558429;3521325;65056;50056;1523351
100;20;82;Yes;6558429;6015583;65056;50056;2562712
100;20;83;No;6558429;3563381;65056;50056;1535281
100;20;83;Yes;6558429;6057640;65056;50056;2574642
100;20;84;No;6558429;3605460;65056;50056;1547211
100;20;84;Yes;6558429;6099720;65056;50056;2586572
100;20;85;No;6558429;3647515;65056;50056;1559141
100;20;85;Yes;6558429;6141776;65056;50056;2598502
100;20;86;No;6558429;3689595;65056;50056;1571071
100;20;86;Yes;6558429;6183857;65056;50056;2610432
100;20;87;No;6558429;3731662;65056;50056;1583001
100;20;87;Yes;6558429;6225925;65056;50056;2622362
100;20;88;No;6558429;3773730;65056;50056;1594931
100;20;88;Yes;6558429;6267994;65056;50056;2634292
100;20;89;No;6558429;3815773;65056;50056;1606861
100;20;89;Yes;6558429;6310038;65056;50056;2646222
100;20;90;No;6558429;3857853;65056;50056;1618791
100;20;90;Yes;6558429;6352118;65056;50056;2658152
100;20;91;No;6558429;3899908;65056;50056;1630721
100;20;91;Yes;6558429;6394175;65056;50056;2670082
100;20;92;No;6558429;3941988;65056;50056;1642651
100;20;92;Yes;6558429;6436255;65056;50056;2682012
100;20;93;No;6558429;3984043;65056;50056;1654581
100;20;93;Yes;6558429;6478312;65056;50056;2693942
100;20;94;No;6558429;4026123;65056;50056;1666511
100;20;94;Yes;6558429;6520392;65056;50056;2705872
100;20;95;No;6558429;4068190;65056;50056;1678441
100;20;95;Yes;6558429;6562461;65056;50056;2717802
100;20;96;No;6558429;4110258;65056;50056;1690371
100;20;96;Yes;6558429;6604529;65056;50056;2729732
100;20;97;No;6558429;4152314;65056;50056;1702301
100;20;97;Yes;6558429;6646586;65056;50056;2741662
100;20;98;No;6558429;4194393;65056;50056;1714231
100;20;98;Yes;6558429;6688666;65056;50056;2753592
100;20;99;No;6558429;4236449;65056;50056;1726161
100;20;99;Yes;6558429;6730723;65056;50056;2765522
100;20;100;No;6558429;4278528;65056;50056;1738091
100;20;100;Yes;6558429;6772803;65056;50056;2777452
100;20;101;No;6558429;4320584;65056;50056;1750021
100;20;101;Yes;6558429;6814860;65056;50056;2789382
100;20;102;No;6558429;4362664;65056;50056;1761951
100;20;102;Yes;6558429;6856941;65056;50056;2801312
100;20;103;No;6558429;4404731;65056;50056;1773881
100;20;103;Yes;6558429;6899009;65056;50056;2813242
100;20;104;No;6558429;4446799;65056;50056;1785811
100;20;104;Yes;6558429;6941078;65056;50056;2825172
100;20;105;No;6558429;4488855;65056;50056;1797741
100;20;105;Yes;6558429;6983135;65056;50056;2837102
100;20;106;No;6558429;4530935;65056;50056;1809671
100;20;106;Yes;6558429;7025215;65056;50056;2849032
100;20;107;No;6558429;4572990;65056;50056;1821601
100;20;107;Yes;6558429;7067272;65056;50056;2860962
100;20;108;No;6558429;4615070;65056;50056;1833531
100;20;108;Yes;6558429;7109353;65056;50056;2872892
100;20;109;No;6558429;4657126;65056;50056;1845461
100;20;109;Yes;6558429;7151409;65056;50056;2884822
100;20;110;No;6558429;4699206;65056;50056;1857391
100;20;110;Yes;6558429;7193490;65056;50056;2896752
100;20;111;No;6558429;4741262;65056;50056;1869321
100;20;111;Yes;6558429;7235547;65056;50056;2908682
100;20;112;No;6558429;4783329;65056;50056;1881251
100;20;112;Yes;6558429;7277616;65056;50056;2920612
100;20;113;No;6558429;4825385;65056;50056;1893181
100;20;113;Yes;6558429;7319672;65056;50056;2932542
100;20;114;No;6558429;4867465;65056;50056;1905111
100;20;114;Yes;6558429;7361753;65056;50056;2944472
100;20;115;No;6558429;4909521;65056;50056;1917041
100;20;115;Yes;6558429;7403810;65056;50056;2956402
100;20;116;No;6558429;4951601;65056;50056;1928971
100;20;116;Yes;6558429;7445891;65056;50056;2968332
100;20;117;No;6558429;4993657;65056;50056;1940901
100;20;117;Yes;6558429;7487948;65056;50056;2980262
100;20;118;No;6558429;5035737;65056;50056;1952831
100;20;118;Yes;6558429;7530029;65056;50056;2992192
100;20;119;No;6558429;5077805;65056;50056;1964761
100;20;119;Yes;6558429;7572097;65056;50056;3004122
100;20;120;No;6558429;5119873;65056;50056;1976691
100;20;120;Yes;6558429;7614166;65056;50056;3016052
100;30;1;No;7003363;114004;65056;50056;600321
100;30;1;Yes;7003363;2812831;65056;50056;1725694
100;30;2;No;7003363;156070;65056;50056;612251
100;30;2;Yes;7003363;2854899;65056;50056;1737624
100;30;3;No;7003363;198136;65056;50056;624181
100;30;3;Yes;7003363;2896966;65056;50056;1749554
100;30;4;No;7003363;240214;65056;50056;636111
100;30;4;Yes;7003363;2939045;65056;50056;1761484
100;30;5;No;7003363;282268;65056;50056;648041
100;30;5;Yes;7003363;2981100;65056;50056;1773414
100;30;6;No;7003363;324347;65056;50056;659971
100;30;6;Yes;7003363;3023179;65056;50056;1785344
100;30;7;No;7003363;366413;65056;50056;671901
100;30;7;Yes;7003363;3065246;65056;50056;1797274
100;30;8;No;7003363;408479;65056;50056;683831
100;30;8;Yes;7003363;3107314;65056;50056;1809204
100;30;9;No;7003363;450533;65056;50056;695761
100;30;9;Yes;7003363;3149369;65056;50056;1821134
100;30;10;No;7003363;492611;65056;50056;707691
100;30;10;Yes;7003363;3191448;65056;50056;1833064
100;30;11;No;7003363;534666;65056;50056;719621
100;30;11;Yes;7003363;3233503;65056;50056;1844994
100;30;12;No;7003363;576744;65056;50056;731551
100;30;12;Yes;7003363;3275583;65056;50056;1856924
100;30;13;No;7003363;618798;65056;50056;743481
100;30;13;Yes;7003363;3317638;65056;50056;1868854
100;30;14;No;7003363;660876;65056;50056;755411
100;30;14;Yes;7003363;3359717;65056;50056;1880784
100;30;15;No;7003363;702943;65056;50056;767341
100;30;15;Yes;7003363;3401785;65056;50056;1892714
100;30;16;No;7003363;745009;65056;50056;779271
100;30;16;Yes;7003363;3443852;65056;50056;1904644
100;30;17;No;7003363;787063;65056;50056;791201
100;30;17;Yes;7003363;3485907;65056;50056;1916574
100;30;18;No;7003363;829142;65056;50056;803131
100;30;18;Yes;7003363;3527987;65056;50056;1928504
100;30;19;No;7003363;871196;65056;50056;815061
100;30;19;Yes;7003363;3570042;65056;50056;1940434
100;30;20;No;7003363;913275;65056;50056;826991
100;30;20;Yes;7003363;3612121;65056;50056;1952364
100;30;21;No;7003363;955329;65056;50056;838921
100;30;21;Yes;7003363;3654177;65056;50056;1964294
100;30;22;No;7003363;997407;65056;50056;850851
100;30;22;Yes;7003363;3696256;65056;50056;1976224
100;30;23;No;7003363;1039474;65056;50056;862781
100;30;23;Yes;7003363;3738324;65056;50056;1988154
100;30;24;No;7003363;1081540;65056;50056;874711
100;30;24;Yes;7003363;3780391;65056;50056;2000084
100;30;25;No;7003363;1123595;65056;50056;886641
100;30;25;Yes;7003363;3822447;65056;50056;2012014
100;30;26;No;7003363;1165673;65056;50056;898571
100;30;26;Yes;7003363;3864526;65056;50056;2023944
100;30;27;No;7003363;1207728;65056;50056;910501
100;30;27;Yes;7003363;3906582;65056;50056;2035874
100;30;28;No;7003363;1249794;65056;50056;922431
100;30;28;Yes;7003363;3948649;65056;50056;2047804
100;30;29;No;7003363;1291849;65056;50056;934361
100;30;29;Yes;7003363;3990705;65056;50056;2059734
100;30;30;No;7003363;1333927;65056;50056;946291
100;30;30;Yes;7003363;4032784;65056;50056;2071664
100;30;31;No;7003363;1375994;65056;50056;958221
100;30;31;Yes;7003363;4074852;65056;50056;2083594
100;30;32;No;7003363;1418060;65056;50056;970151
100;30;32;Yes;7003363;4116920;65056;50056;2095524
100;30;33;No;7003363;1460115;65056;50056;982081
100;30;33;Yes;7003363;4158975;65056;50056;2107454
100;30;34;No;7003363;1502194;65056;50056;994011
100;30;34;Yes;7003363;4201055;65056;50056;2119384
100;30;35;No;7003363;1544248;65056;50056;1005941
100;30;35;Yes;7003363;4243110;65056;50056;2131314
100;30;36;No;7003363;1586327;65056;50056;1017871
100;30;36;Yes;7003363;4285190;65056;50056;2143244
100;30;37;No;7003363;1628382;65056;50056;1029801
100;30;37;Yes;7003363;4327246;65056;50056;2155174
100;30;38;No;7003363;1670460;65056;50056;1041731
100;30;38;Yes;7003363;4369325;65056;50056;2167104
100;30;39;No;7003363;1712527;65056;50056;1053661
100;30;39;Yes;7003363;4411393;65056;50056;2179034
100;30;40;No;7003363;1754594;65056;50056;1065591
100;30;40;Yes;7003363;4453461;65056;50056;2190964
100;30;41;No;7003363;1796648;65056;50056;1077521
100;30;41;Yes;7003363;4495517;65056;50056;2202894
100;30;42;No;7003363;1838727;65056;50056;1089451
100;30;42;Yes;7003363;4537596;65056;50056;2214824
100;30;43;No;7003363;1880782;65056;50056;1101381
100;30;43;Yes;7003363;4579652;65056;50056;2226754
100;30;44;No;7003363;1922861;65056;50056;1113311
100;30;44;Yes;7003363;4621732;65056;50056;2238684
100;30;45;No;7003363;1964915;65056;50056;1125241
100;30;45;Yes;7003363;4663788;65056;50056;2250614
100;30;46;No;7003363;2006994;65056;50056;1137171
100;30;46;Yes;7003363;4705868;65056;50056;2262544
100;30;47;No;7003363;2049061;65056;50056;1149101
100;30;47;Yes;7003363;4747935;65056;50056;2274474
100;30;48;No;7003363;2091128;65056;50056;1161031
100;30;48;Yes;7003363;4790003;65056;50056;2286404
100;30;49;No;7003363;2133183;65056;50056;1172961
100;30;49;Yes;7003363;4832059;65056;50056;2298334
100;30;50;No;7003363;2175262;65056;50056;1184891
100;30;50;Yes;7003363;4874139;65056;50056;2310264
100;30;51;No;7003363;2217316;65056;50056;1196821
100;30;51;Yes;7003363;4916195;65056;50056;2322194
100;30;52;No;7003363;2259395;65056;50056;1208751
100;30;52;Yes;7003363;4958275;65056;50056;2334124
100;30;53;No;7003363;2301450;65056;50056;1220681
100;30;53;Yes;7003363;5000331;65056;50056;2346054
100;30;54;No;7003363;2343529;65056;50056;1232611
100;30;54;Yes;7003363;5042411;65056;50056;2357984
100;30;55;No;7003363;2385596;65056;50056;1244541
100;30;55;Yes;7003363;5084479;65056;50056;2369914
100;30;56;No;7003363;2427663;65056;50056;1256471
100;30;56;Yes;7003363;5126547;65056;50056;2381844
100;30;57;No;7003363;2469706;65056;50056;1268401
100;30;57;Yes;7003363;5168591;65056;50056;2393774
100;30;58;No;7003363;2511785;65056;50056;1280331
100;30;58;Yes;7003363;5210671;65056;50056;2405704
100;30;59;No;7003363;2553840;65056;50056;1292261
100;30;59;Yes;7003363;5252727;65056;50056;2417634
100;30;60;No;7003363;2595919;65056;50056;1304191
100;30;60;Yes;7003363;5294807;65056;50056;2429564
100;30;61;No;7003363;2637974;65056;50056;1316121
100;30;61;Yes;7003363;5336863;65056;50056;2441494
100;30;62;No;7003363;2680053;65056;50056;1328051
100;30;62;Yes;7003363;5378943;65056;50056;2453424
100;30;63;No;7003363;2722120;65056;50056;1339981
100;30;63;Yes;7003363;5421011;65056;50056;2465354
100;30;64;No;7003363;2764187;65056;50056;1351911
100;30;64;Yes;7003363;5463079;65056;50056;2477284
100;30;65;No;7003363;2806242;65056;50056;1363841
100;30;65;Yes;7003363;5505135;65056;50056;2489214
100;30;66;No;7003363;2848321;65056;50056;1375771
100;30;66;Yes;7003363;5547215;65056;50056;2501144
100;30;67;No;7003363;2890377;65056;50056;1387701
100;30;67;Yes;7003363;5589271;65056;50056;2513074
100;30;68;No;7003363;2932444;65056;50056;1399631
100;30;68;Yes;7003363;5631339;65056;50056;2525004
100;30;69;No;7003363;2974487;65056;50056;1411561
100;30;69;Yes;7003363;5673384;65056;50056;2536934
100;30;70;No;7003363;3016566;65056;50056;1423491
100;30;70;Yes;7003363;5715464;65056;50056;2548864
100;30;71;No;7003363;3058633;65056;50056;1435421
100;30;71;Yes;7003363;5757532;65056;50056;2560794
100;30;72;No;7003363;3100700;65056;50056;1447351
100;30;72;Yes;7003363;5799600;65056;50056;2572724
100;30;73;No;7003363;3142744;65056;50056;1459281
100;30;73;Yes;7003363;5841644;65056;50056;2584654
100;30;74;No;7003363;3184811;65056;50056;1471211
100;30;74;Yes;7003363;5883713;65056;50056;2596584
100;30;75;No;7003363;3226866;65056;50056;1483141
100;30;75;Yes;7003363;5925769;65056;50056;2608514
100;30;76;No;7003363;3268945;65056;50056;1495071
100;30;76;Yes;7003363;5967849;65056;50056;2620444
100;30;77;No;7003363;3311001;65056;50056;1507001
100;30;77;Yes;7003363;6009905;65056;50056;2632374
100;30;78;No;7003363;3353080;65056;50056;1518931
100;30;78;Yes;7003363;6051986;65056;50056;2644304
100;30;79;No;7003363;3395147;65056;50056;1530861
100;30;79;Yes;7003363;6094054;65056;50056;2656234
100;30;80;No;7003363;3437215;65056;50056;1542791
100;30;80;Yes;7003363;6136122;65056;50056;2668164
100;30;81;No;7003363;3479270;65056;50056;1554721
100;30;81;Yes;7003363;6178179;65056;50056;2680094
100;30;82;No;7003363;3521349;65056;50056;1566651
100;30;82;Yes;7003363;6220259;65056;50056;2692024
100;30;83;No;7003363;3563405;65056;50056;1578581
100;30;83;Yes;7003363;6262316;65056;50056;2703954
100;30;84;No;7003363;3605484;65056;50056;1590511
100;30;84;Yes;7003363;6304396;65056;50056;2715884
100;30;85;No;7003363;3647539;65056;50056;1602441
100;30;85;Yes;7003363;6346452;65056;50056;2727814
100;30;86;No;7003363;3689619;65056;50056;1614371
100;30;86;Yes;7003363;6388533;65056;50056;2739744
100;30;87;No;7003363;3731686;65056;50056;1626301
100;30;87;Yes;7003363;6430601;65056;50056;2751674
100;30;88;No;7003363;3773754;65056;50056;1638231
100;30;88;Yes;7003363;6472670;65056;50056;2763604
100;30;89;No;7003363;3815809;65056;50056;1650161
100;30;89;Yes;7003363;6514726;65056;50056;2775534
100;30;90;No;7003303;3857865;65056;50056;1662091
100;30;90;Yes;7003303;6556783;65056;50056;2787464
100;30;91;No;7003303;3899920;65056;50056;1674021
100;30;91;Yes;7003303;6598839;65056;50056;2799394
100;30;92;No;7003303;3942000;65056;50056;1685951
100;30;92;Yes;7003303;6640920;65056;50056;2811324
100;30;93;No;7003303;3984055;65056;50056;1697881
100;30;93;Yes;7003303;6682976;65056;50056;2823254
100;30;94;No;7003303;4026135;65056;50056;1709811
100;30;94;Yes;7003303;6725057;65056;50056;2835184
100;30;95;No;7003303;4068202;65056;50056;1721741
100;30;95;Yes;7003303;6767125;65056;50056;2847114
100;30;96;No;7003303;4110270;65056;50056;1733671
100;30;96;Yes;7003303;6809194;65056;50056;2859044
100;30;97;No;7003303;4152326;65056;50056;1745601
100;30;97;Yes;7003303;6851251;65056;50056;2870974
100;30;98;No;7003303;4194405;65056;50056;1757531
100;30;98;Yes;7003303;6893331;65056;50056;2882904
100;30;99;No;7003303;4236449;65056;50056;1769461
100;30;99;Yes;7003303;6935376;65056;50056;2894834
100;30;100;No;7003303;4278528;65056;50056;1781391
100;30;100;Yes;7003303;6977457;65056;50056;2906764
100;30;101;No;7003303;4320584;65056;50056;1793321
100;30;101;Yes;7003303;7019513;65056;50056;2918694
100;30;102;No;7003303;4362664;65056;50056;1805251
100;30;102;Yes;7003303;7061594;65056;50056;2930624
100;30;103;No;7003303;4404731;65056;50056;1817181
100;30;103;Yes;7003303;7103663;65056;50056;2942554
100;30;104;No;7003303;4446799;65056;50056;1829111
100;30;104;Yes;7003303;7145731;65056;50056;2954484
100;30;105;No;7003303;4488855;65056;50056;1841041
100;30;105;Yes;7003303;7187788;65056;50056;2966414
100;30;106;No;7003303;4530935;65056;50056;1852971
100;30;106;Yes;7003303;7229869;65056;50056;2978344
100;30;107;No;7003303;4572990;65056;50056;1864901
100;30;107;Yes;7003303;7271926;65056;50056;2990274
100;30;108;No;7003303;4615070;65056;50056;1876831
100;30;108;Yes;7003303;7314006;65056;50056;3002204
100;30;109;No;7003303;4657126;65056;50056;1888761
100;30;109;Yes;7003303;7356063;65056;50056;3014134
100;30;110;No;7003303;4699206;65056;50056;1900691
100;30;110;Yes;7003303;7398144;65056;50056;3026064
100;30;111;No;7003303;4741274;65056;50056;1912621
100;30;111;Yes;7003303;7440213;65056;50056;3037994
100;30;112;No;7003303;4783341;65056;50056;1924551
100;30;112;Yes;7003303;7482282;65056;50056;3049924
100;30;113;No;7003303;4825385;65056;50056;1936481
100;30;113;Yes;7003303;7524327;65056;50056;3061854
100;30;114;No;7003303;4867465;65056;50056;1948411
100;30;114;Yes;7003303;7566407;65056;50056;3073784
100;30;115;No;7003303;4909521;65056;50056;1960341
100;30;115;Yes;7003303;7608464;65056;50056;3085714
100;30;116;No;7003303;4951601;65056;50056;1972271
100;30;116;Yes;7003303;7650545;65056;50056;3097644
100;30;117;No;7003303;4993657;65056;50056;1984201
100;30;117;Yes;7003303;7692602;65056;50056;3109574
100;30;118;No;7003303;5035737;65056;50056;1996131
100;30;118;Yes;7003303;7734683;65056;50056;3121504
100;30;119;No;7003303;5077805;65056;50056;2008061
100;30;119;Yes;7003303;7776752;65056;50056;3133434
100;30;120;No;7003303;5119873;65056;50056;2019991
100;30;120;Yes;7003303;7818821;65056;50056;3145364
100;30;121;No;7003303;5161929;65056;50056;2031921
100;30;121;Yes;7003303;7860878;65056;50056;3157294
100;30;122;No;7003303;5204009;65056;50056;2043851
